2022-02-03,trx-760003432113,85523,mia.wilson@gmail.com|,2,Smartphone,Electronics,3,699.99,yes,Stripe,1,402,3538 Mendenhall Court,Pleasanton,CA,94588,0.0,Mia Wilson
2023-09-20,trx-963005023171,85536,john.brown@hotmail.com\,1,Laptop,Electronics,2,999.99,yes,Stripe,1,403,205 North Henderson Bend Road Northwest,Calhoun,GA,30701,0.1,John Brown
2023-04-17,trx-139643235428,85560,michael.jones@gmail.com>,4,Headphones,Electronics,4,99.99,yes,PayPal,1,404,3109 Thistle Down Lane,Nashville,TN,37013,0.0,Michael Jones
2022-04-11,trx-707331915561,85532,michael.brown@yahoo.com^,26,Vacuum Cleaner,Appliances,3,199.99,yes,Stripe,1,405,8595 North 71st Avenue,Glendale,AZ,85301,0.15,Michael Brown
2022-03-17,trx-311063724315,85471,"ava.williams@outlook.com\"\"",8,Sneakers,Footwear,3,79.99,yes,Stripe,1,406,422 Richmond Street,El Cerrito,CA,94530,0.2,Ava Williams
2022-07-18,trx-594274449338,85509,michael.jones@outlook.com*,8,Sneakers,Footwear,4,79.99,yes,PayPal,1,407,24 Lawton Road,Manchester,CT,06042,0.0,Michael Jones
2022-05-09,trx-579942756076,85503,michael.jones@yahoo.com$u,19,Sandals,Footwear,7,29.99,yes,PayPal,1,408,4012 Heritage Place Drive,Norman,OK,73072,0.2,Michael Jones
2023-05-10,trx-723312307839,85540,william.wilson@gmail.com}4,29,Hair Straightener,Appliances,3,39.99,yes,Credit Card,1,409,8935 Cole Drive,Arvada,CO,80004,0.15,William Wilson
2023-12-22,trx-093740909536,85502,michael.brown@hotmail.com^,29,Hair Straightener,Appliances,5,39.99,yes,PayPal,1,410,5378 Allison Street,Arvada,CO,80002,0.0,Michael Brown
2023-06-27,trx-983381662571,85478,mia.davis@gmail.com%x,11,TV,Electronics,5,899.99,yes,Credit Card,1,411,134 Butternut Road,Manchester,CT,06040,0.15,Mia Davis
2022-03-14,trx-254826959678,85472,ava.smith@outlook.com;,5,T-Shirt,Clothing,10,19.99,yes,PayPal,1,412,264 River Road,Richmond,VT,05477,0.0,Ava Smith
2023-04-11,trx-973917317349,85471,ava.williams@outlook.com#4r,23,Toaster,Appliances,4,39.99,yes,Stripe,1,413,451 East Street,Huntington,VT,05462,0.0,Ava Williams
2023-03-26,trx-758429128876,85474,emma.johnson@gmail.com,24,Blender,Appliances,5,49.99,yes,Stripe,1,414,86 Highland Street,Manchester,CT,06040,0.15,Emma Johnson
2022-08-17,trx-463914593786,85467,alexander.jones@yahoo.com%x,21,Microwave,Appliances,9,129.99,yes,Credit Card,1,415,10826 Pointe Royal Drive,Bakersfield,CA,93311,0.2,Alexander Jones
2023-04-25,trx-514144245134,85522,john.brown@hotmail.com',2,Smartphone,Electronics,5,699.99,yes,Stripe,1,416,8595 West 81st Drive,Arvada,CO,80005,0.0,John Brown
2022-08-24,trx-291330480593,85533,ava.taylor@yahoo.com$u,15,Hoodie,Clothing,7,29.99,yes,Credit Card,1,417,50 Winthrop Avenue,Lawrence,MA,01843,0.05,Ava Taylor
2023-05-28,trx-748535168126,85485,ava.smith@hotmail.com]x,5,T-Shirt,Clothing,2,19.99,yes,PayPal,1,418,253 Colt Drive,Nashville,TN,37221,0.2,Ava Smith
2022-01-09,trx-820493362948,85549,emma.johnson@hotmail.com[,27,Iron,Appliances,5,29.99,yes,Stripe,1,419,1643 Oxford Street,Berkeley,CA,94709,0.0,Emma Johnson
2022-11-11,trx-098899604380,85531,ava.jones@outlook.com#4r,11,TV,Electronics,5,899.99,yes,Credit Card,1,420,1313 Southwest 14th Street,Oklahoma City,OK,73108,0.15,Ava Jones
2023-01-15,trx-334973368139,85537,emma.brown@hotmail.com',20,Heels,Footwear,6,59.99,yes,Stripe,1,421,1304 Northern Hills Road,Norman,OK,73071,0.0,Emma Brown
2023-07-06,trx-213046161077,85473,sophia.miller@yahoo.comm,10,Sandals,Footwear,4,39.99,yes,Stripe,1,422,8935 Cole Drive,Arvada,CO,80004,0.0,Sophia Miller
2022-05-26,trx-448938582171,85502,michael.brown@hotmail.com/,4,Headphones,Electronics,2,99.99,yes,Credit Card,1,423,505 Tarpon Street,Panama City Beach,FL,32413,0.0,Michael Brown
2022-11-27,trx-598503471019,85498,olivia.davis@hotmail.com^,21,Microwave,Appliances,6,129.99,yes,PayPal,1,424,3180 Parthenon Avenue,Nashville,TN,37203,0.05,Olivia Davis
2023-05-11,trx-367786195252,85548,mia.davis@yahoo.com\,26,Vacuum Cleaner,Appliances,3,199.99,yes,PayPal,1,425,741 Amity Lane,Montgomery,AL,36117,0.2,Mia Davis
2022-04-04,trx-099236319057,85503,michael.jones@yahoo.com*,16,Skirt,Clothing,6,39.99,yes,PayPal,1,426,19 Euston Street,Brookline,MA,02446,0.2,Michael Jones
2023-03-04,trx-353293630843,85477,alexander.williams@hotmail.com}4,28,Hair Dryer,Appliances,9,19.99,yes,PayPal,1,427,962 South Silverado Drive,Fayetteville,AR,72701,0.05,Alexander Williams
2023-06-13,trx-018411101122,85536,"john.brown@hotmail.com\"\"",28,Hair Dryer,Appliances,7,19.99,yes,Stripe,1,428,6928 North 87th Lane,Glendale,AZ,85305,0.2,John Brown
2022-05-13,trx-471827640530,85503,michael.jones@yahoo.com/,20,Heels,Footwear,5,59.99,yes,Credit Card,1,429,1219 North Storer Avenue,Fayetteville,AR,72703,0.05,Michael Jones
2022-12-07,trx-838646799006,85477,alexander.williams@hotmail.com|,21,Microwave,Appliances,7,129.99,yes,PayPal,1,430,51185 Helmsman Street,Kenai,AK,99611,0.15,Alexander Williams
2022-04-23,trx-141405235076,85552,olivia.davis@outlook.com*,18,Boots,Footwear,10,149.99,yes,Stripe,1,431,305 Broderick Place,Panama City Beach,FL,32413,0.0,Olivia Davis
2023-05-11,trx-138272584392,85496,james.davis@yahoo.com:,12,Monitor,Electronics,2,299.99,yes,PayPal,1,432,3098 Vermont 122,Sheffield,VT,05866,0.15,James Davis
2023-10-01,trx-235669227399,85512,william.brown@gmail.com(,30,Electric Kettle,Appliances,8,24.99,yes,PayPal,1,433,2246 West Fairview Avenue,Montgomery,AL,36108,0.2,William Brown
2022-12-13,trx-648087834917,85512,william.brown@gmail.com',4,Headphones,Electronics,8,99.99,yes,Stripe,1,434,733 Georgetown Drive,Nashville,TN,37205,0.1,William Brown
2023-11-11,trx-999392026173,85561,alexander.moore@yahoo.com{,16,Skirt,Clothing,3,39.99,yes,Credit Card,1,435,243 Orchard Road,Burke,VT,05832,0.1,Alexander Moore
2023-04-28,trx-719545401004,85512,william.brown@gmail.com]x,20,Heels,Footwear,9,59.99,yes,Credit Card,1,436,534 North 31st Street,Louisville,KY,40212,0.0,William Brown
2022-06-24,trx-427695995515,85544,ava.brown@yahoo.com^,6,Jeans,Clothing,7,49.99,yes,Credit Card,1,437,5119 West Columbine Drive,Glendale,AZ,85304,0.2,Ava Brown
2022-12-26,trx-773679082971,85541,ava.jones@hotmail.com%x,29,Hair Straightener,Appliances,2,39.99,yes,PayPal,1,438,6473 Zephyr Street,Arvada,CO,80004,0.2,Ava Jones
2022-07-03,trx-632124629783,85522,john.brown@hotmail.com%x,2,Smartphone,Electronics,7,699.99,yes,PayPal,1,439,4331 Foeburn Lane,Louisville,KY,40207,0.0,John Brown
2022-11-26,trx-252045621029,85559,john.taylor@yahoo.com^,6,Jeans,Clothing,8,49.99,yes,PayPal,1,440,1314 89th Avenue,Oakland,CA,94621,0.1,John Taylor
2023-05-18,trx-296261816403,85508,james.smith@yahoo.com/,23,Toaster,Appliances,8,39.99,yes,Credit Card,1,441,1219 Carleton Street,Berkeley,CA,94702,0.0,James Smith
2023-03-08,trx-957237913493,85518,sophia.brown@gmail.com\,27,Iron,Appliances,7,29.99,yes,Credit Card,1,442,1208 Lindenwood Drive,Panama City,FL,32405,0.0,Sophia Brown
2022-12-27,trx-320960291738,85512,william.brown@gmail.com}4,22,Coffee Maker,Appliances,7,79.99,yes,Stripe,1,443,13415 Panama City Beach Parkway,Panama City Beach,FL,32407,0.1,William Brown
2022-03-22,trx-898277664254,85520,alexander.wilson@hotmail.com$u,21,Microwave,Appliances,10,129.99,yes,Stripe,1,444,720 South River Landing Road,Edgewater,MD,21037,0.0,Alexander Wilson
2023-01-17,trx-478306507156,85559,john.taylor@yahoo.com|,20,Heels,Footwear,10,59.99,yes,PayPal,1,445,1643 Oxford Street,Berkeley,CA,94709,0.2,John Taylor
2023-10-11,trx-314851608419,85521,olivia.wilson@hotmail.com&,18,Boots,Footwear,5,149.99,yes,Stripe,1,446,904 Shepherd Street Northwest,Washington,DC,20011,0.15,Olivia Wilson
2022-06-11,trx-302309763269,85486,james.johnson@yahoo.com{,1,Laptop,Electronics,3,999.99,yes,Stripe,1,447,17 Gregory Street,Middleton,MA,01949,0.0,James Johnson
2023-05-04,trx-313222580706,85485,ava.smith@hotmail.com}4,16,Skirt,Clothing,6,39.99,yes,Credit Card,1,448,350 Lydall Street,Manchester,CT,06042,0.0,Ava Smith
2022-02-02,trx-109684113904,85509,michael.jones@outlook.com}4,18,Boots,Footwear,4,149.99,yes,Stripe,1,449,136 Acacia Drive,Blue Lake,CA,95525,0.2,Michael Jones
2023-03-17,trx-325492639349,85516,michael.williams@yahoo.com|,4,Headphones,Electronics,2,99.99,yes,PayPal,1,450,3098 Vermont 122,Sheffield,VT,05866,0.05,Michael Williams
2022-12-10,trx-803526687567,85541,ava.jones@hotmail.com*,24,Blender,Appliances,5,49.99,yes,Credit Card,1,451,2140 East 56th Avenue,Anchorage,AK,99507,0.1,Ava Jones
2022-10-05,trx-588101774249,85543,olivia.brown@outlook.com^,6,Jeans,Clothing,6,49.99,yes,PayPal,1,452,20 Dearborn Drive,Manchester,CT,06042,0.15,Olivia Brown
2022-11-17,trx-334874455403,85476,james.moore@yahoo.com$u,14,Camera,Electronics,1,399.99,yes,Credit Card,1,453,2613 Southeast 50th Street,Oklahoma City,OK,73129,0.15,James Moore
2023-10-11,trx-348091845172,85475,james.johnson@gmail.com>,21,Microwave,Appliances,2,129.99,yes,Credit Card,1,454,376 North Williams Drive,Fayetteville,AR,72701,0.0,James Johnson
2022-04-13,trx-352910697587,85502,michael.brown@hotmail.com\,13,Printer,Electronics,8,149.99,yes,Stripe,1,455,4486 U.S. 5,Newport,VT,05855,0.0,Michael Brown
2023-09-18,trx-691637169541,85487,mia.davis@outlook.com]x,22,Coffee Maker,Appliances,5,79.99,yes,Stripe,1,456,68 Princeton Street,Manchester,CT,06042,0.05,Mia Davis
2023-10-23,trx-745626468966,85509,michael.jones@outlook.com|,22,Coffee Maker,Appliances,3,79.99,yes,Credit Card,1,457,606 Spence Enclave Way,Nashville,TN,37210,0.05,Michael Jones
2023-08-24,trx-492471917870,85524,john.jones@yahoo.com',20,Heels,Footwear,3,59.99,yes,PayPal,1,458,2729 East 14th Street,Panama City,FL,32401,0.05,John Jones
2022-09-20,trx-663687947344,85514,michael.brown@outlook.com%x,17,Blouse,Clothing,2,29.99,yes,PayPal,1,459,261 East Old Hickory Boulevard,Nashville,TN,37115,0.0,Michael Brown
2022-07-03,trx-850745629622,85481,michael.moore@outlook.com$u,25,Washing Machine,Appliances,6,499.99,yes,Stripe,1,460,13213 Spanish Moss Road,Savannah,GA,31419,0.0,Michael Moore
2022-12-16,trx-932985072632,85498,olivia.davis@hotmail.com}4,17,Blouse,Clothing,8,29.99,yes,Credit Card,1,461,15847 West 74th Place,Arvada,CO,80007,0.2,Olivia Davis
2023-04-10,trx-947955391359,85482,william.moore@yahoo.com^,16,Skirt,Clothing,6,39.99,yes,Credit Card,1,462,640 Hilliard Street,Manchester,CT,06042,0.0,William Moore
2023-06-13,trx-590648436086,85531,ava.jones@outlook.com*,10,Sandals,Footwear,6,39.99,yes,PayPal,1,463,29104 Quartz Lane,Tollhouse,CA,93667,0.0,Ava Jones
2023-07-10,trx-657985151975,85559,john.taylor@yahoo.com>,29,Hair Straightener,Appliances,8,39.99,yes,Stripe,1,464,199 Spencer Street,Manchester,CT,06040,0.05,John Taylor
2022-06-08,trx-078827101798,85464,emma.williams@outlook.comm,24,Blender,Appliances,1,49.99,yes,PayPal,1,465,275 South 40th Street,Boulder,CO,80305,0.0,Emma Williams
2023-06-05,trx-849509583888,85493,james.johnson@gmail.com(,2,Smartphone,Electronics,3,699.99,yes,Credit Card,1,466,8 Chestnut Street,Winchester,MA,01890,0.15,James Johnson
2023-12-18,trx-777397336194,85514,michael.brown@outlook.com|,13,Printer,Electronics,4,149.99,yes,PayPal,1,467,122 Coral Drive,Panama City Beach,FL,32413,0.2,Michael Brown
2022-05-07,trx-627441340492,85560,michael.jones@gmail.comm,23,Toaster,Appliances,3,39.99,yes,Stripe,1,468,6820 West 84th Circle,Arvada,CO,80003,0.0,Michael Jones
2022-10-06,trx-761545950105,85499,sophia.miller@hotmail.com[,25,Washing Machine,Appliances,3,499.99,yes,PayPal,1,469,1422 North Dawn Drive,Fayetteville,AR,72703,0.05,Sophia Miller
2023-08-28,trx-380532161214,85537,emma.brown@hotmail.comm,9,Boots,Footwear,7,129.99,yes,Stripe,1,470,8507 Lorento Street,Panama City Beach,FL,32408,0.1,Emma Brown
2022-02-27,trx-418429429945,85547,james.wilson@outlook.com[,6,Jeans,Clothing,2,49.99,yes,Credit Card,1,471,435 Granite Street,Quincy,MA,02169,0.0,James Wilson
2023-06-05,trx-613261933338,85560,michael.jones@gmail.com*,4,Headphones,Electronics,1,99.99,yes,PayPal,1,472,12901 Mission Circle,Anchorage,AK,99516,0.0,Michael Jones
2022-07-15,trx-378065548340,85506,ava.miller@yahoo.com>,5,T-Shirt,Clothing,3,19.99,yes,Credit Card,1,473,12 Red Fox Drive,Savannah,GA,31419,0.0,Ava Miller
2023-05-24,trx-296409143038,85484,john.williams@gmail.com\,9,Boots,Footwear,5,129.99,yes,PayPal,1,474,22 Charnock Street,Beverly,MA,01915,0.0,John Williams
2023-07-11,trx-594835472464,85470,ava.wilson@hotmail.com%x,10,Sandals,Footwear,5,39.99,yes,Stripe,1,475,642 Sagamore Drive,Montgomery,AL,36109,0.0,Ava Wilson
2022-11-26,trx-827685016840,85513,william.taylor@yahoo.com|,2,Smartphone,Electronics,10,699.99,yes,Stripe,1,476,2320 Northwest 113th Place,Oklahoma City,OK,73120,0.0,William Taylor
2023-08-27,trx-223446861036,85475,james.johnson@gmail.com,1,Laptop,Electronics,1,999.99,yes,PayPal,1,477,465 Humboldt Way,Livermore,CA,94551,0.0,James Johnson
2023-03-08,trx-961109404173,85468,william.davis@yahoo.com#4r,27,Iron,Appliances,8,29.99,yes,Credit Card,1,478,82 Lookout Mountain Drive,Manchester,CT,06040,0.0,William Davis
2023-10-10,trx-742866826677,85552,olivia.davis@outlook.com$u,19,Sandals,Footwear,8,29.99,yes,Credit Card,1,479,7725 Ney Avenue,Oakland,CA,94605,0.2,Olivia Davis
2023-07-23,trx-207810647272,85495,olivia.moore@yahoo.com(,7,Dress,Clothing,1,59.99,yes,PayPal,1,480,882 Plantation Way,Montgomery,AL,36117,0.1,Olivia Moore
2022-10-02,trx-918841333497,85557,james.davis@hotmail.com,26,Vacuum Cleaner,Appliances,4,199.99,yes,PayPal,1,481,1247 West Mount Comfort Road,Fayetteville,AR,72703,0.0,James Davis
2023-05-17,trx-934314046799,85552,olivia.davis@outlook.com}4,3,Tablet,Electronics,10,299.99,yes,Stripe,1,482,26 Garfield Street,Bristol,VT,05443,0.15,Olivia Davis
2022-04-22,trx-065658840220,85497,william.wilson@yahoo.com,21,Microwave,Appliances,2,129.99,yes,PayPal,1,483,2803 River Drive,Thunderbolt,GA,31404,0.2,William Wilson
2023-08-27,trx-992440423894,85491,alexander.wilson@yahoo.com#4r,1,Laptop,Electronics,6,999.99,yes,Stripe,1,484,1109 East Glenn Lane,Fayetteville,AR,72703,0.0,Alexander Wilson
2023-07-27,trx-781834143048,85501,emma.smith@gmail.com#4r,18,Boots,Footwear,1,149.99,yes,Credit Card,1,485,9346 West 66th Place,Arvada,CO,80004,0.2,Emma Smith
2022-02-17,trx-105199887936,85465,james.taylor@gmail.com|,7,Dress,Clothing,2,59.99,yes,Stripe,1,486,1709 7th Avenue Northwest,Ardmore,OK,73401,0.0,James Taylor
2023-01-10,trx-604983114506,85489,alexander.jones@yahoo.com:,14,Camera,Electronics,1,399.99,yes,Stripe,1,487,621 Northwest 94th Street,Oklahoma City,OK,73114,0.0,Alexander Jones
2023-03-20,trx-077961284258,85556,william.davis@outlook.com}4,14,Camera,Electronics,3,399.99,yes,Stripe,1,488,475 Maple Street,Holyoke,MA,01040,0.15,William Davis
2022-07-06,trx-891048052471,85476,james.moore@yahoo.com{,9,Boots,Footwear,7,129.99,yes,Stripe,1,489,906 West Berry Street,Fayetteville,AR,72701,0.0,James Moore
2022-01-16,trx-523360222395,85474,emma.johnson@gmail.com#4r,23,Toaster,Appliances,6,39.99,yes,Stripe,1,490,503 Orchard Road,Glen Burnie,MD,21061,0.0,Emma Johnson
2022-08-21,trx-069780994997,85535,william.taylor@hotmail.com&,12,Monitor,Electronics,7,299.99,yes,Credit Card,1,491,3415 Bog Road,Belvidere,VT,05442,0.0,William Taylor
2023-12-26,trx-091117887598,85516,michael.williams@yahoo.com',20,Heels,Footwear,3,59.99,yes,Credit Card,1,492,1904 Baker Court,Panama City,FL,32401,0.05,Michael Williams
2022-07-24,trx-961483610243,85493,james.johnson@gmail.com$u,26,Vacuum Cleaner,Appliances,6,199.99,yes,PayPal,1,493,212 Burk Way,Del City,OK,73115,0.0,James Johnson
2023-08-02,trx-989391385792,85535,william.taylor@hotmail.com[,12,Monitor,Electronics,8,299.99,yes,PayPal,1,494,1653 Brooks Avenue,Fayetteville,AR,72701,0.0,William Taylor
2022-09-19,trx-677227248052,85463,mia.williams@gmail.com;,23,Toaster,Appliances,9,39.99,yes,Credit Card,1,495,6369 West 70th Drive,Arvada,CO,80003,0.2,Mia Williams
2023-04-25,trx-412737464436,85520,alexander.wilson@hotmail.com(,22,Coffee Maker,Appliances,7,79.99,yes,PayPal,1,496,932 Northwest 20th Street,Moore,OK,73160,0.2,Alexander Wilson
2022-01-10,trx-364713243304,85471,ava.williams@outlook.com\,10,Sandals,Footwear,3,39.99,yes,PayPal,1,497,9300 C Street,Oakland,CA,94603,0.15,Ava Williams
2023-08-25,trx-009710105617,85555,mia.johnson@hotmail.com*,14,Camera,Electronics,9,399.99,yes,Credit Card,1,498,29 Lucian Street,Manchester,CT,06040,0.1,Mia Johnson
2023-09-08,trx-967496154076,85507,ava.miller@outlook.com',4,Headphones,Electronics,8,99.99,yes,PayPal,1,499,17020 West 64th Drive,Arvada,CO,80007,0.0,Ava Miller
2022-11-24,trx-630807021567,85541,ava.jones@hotmail.com:,27,Iron,Appliances,6,29.99,yes,Credit Card,3,500,43 Henderson Avenue,Savannah,GA,31406,0.0,Ava Jones
2023-01-20,trx-231766088020,85550,emma.taylor@gmail.com$u,8,Sneakers,Footwear,6,79.99,yes,PayPal,3,501,8 Linden Circle,Somerville,MA,02143,0.0,Emma Taylor
2022-10-18,trx-334836612567,85479,james.jones@outlook.com[,6,Jeans,Clothing,2,49.99,yes,Stripe,3,502,1139 Addison Street,Berkeley,CA,94702,0.15,James Jones
2022-04-06,trx-678424403739,85551,michael.johnson@yahoo.com*,10,Sandals,Footwear,3,39.99,yes,Credit Card,3,503,521 McGregor Court,Montgomery,AL,36117,0.0,Michael Johnson
2022-08-09,trx-034026221655,85470,ava.wilson@hotmail.com^,3,Tablet,Electronics,6,299.99,yes,Stripe,3,504,10802 Brickside Court,Riverview,FL,33579,0.0,Ava Wilson
2023-10-27,trx-334049470367,85507,ava.miller@outlook.com:,25,Washing Machine,Appliances,5,499.99,yes,Credit Card,3,505,131 Westerly Street,Manchester,CT,06042,0.2,Ava Miller
2023-03-14,trx-354281638130,85466,michael.brown@yahoo.com)x,16,Skirt,Clothing,9,39.99,yes,PayPal,3,506,5403 Illinois Avenue,Nashville,TN,37209,0.0,Michael Brown
2023-11-06,trx-919712049046,85493,james.johnson@gmail.com>,27,Iron,Appliances,6,29.99,yes,Credit Card,3,507,10304 North 179th Drive,Waddell,AZ,85355,0.2,James Johnson
2023-02-17,trx-947364728949,85550,emma.taylor@gmail.com',20,Heels,Footwear,9,59.99,yes,Stripe,3,508,10340 West 62nd Place,Arvada,CO,80004,0.0,Emma Taylor
2023-01-12,trx-624869757221,85499,sophia.miller@hotmail.com&,3,Tablet,Electronics,1,299.99,yes,PayPal,3,509,629 Cutter Court,Annapolis,MD,21401,0.0,Sophia Miller
2022-06-05,trx-091162063212,85548,mia.davis@yahoo.com(,15,Hoodie,Clothing,1,29.99,yes,PayPal,3,510,8376 Albacore Drive,Pasadena,MD,21122,0.2,Mia Davis
2022-04-21,trx-174756507013,85535,william.taylor@hotmail.com&,29,Hair Straightener,Appliances,5,39.99,yes,Credit Card,3,511,355 Gillette Road,Nashville,TN,37211,0.1,William Taylor
2023-11-15,trx-143869871292,85467,alexander.jones@yahoo.com\,27,Iron,Appliances,5,29.99,yes,PayPal,3,512,265 Airport Road,Weathersfield,VT,05151,0.0,Alexander Jones
2022-07-21,trx-269534893579,85498,olivia.davis@hotmail.com',25,Washing Machine,Appliances,9,499.99,yes,PayPal,3,513,9 Thomas Street,Ashland,MA,01721,0.1,Olivia Davis
2022-04-13,trx-000911844886,85473,sophia.miller@yahoo.com:,25,Washing Machine,Appliances,4,499.99,yes,PayPal,3,514,351 Porter Street,Manchester,CT,06040,0.0,Sophia Miller
2023-09-13,trx-280508747748,85469,alexander.brown@gmail.com%x,30,Electric Kettle,Appliances,4,24.99,yes,Stripe,3,515,7427 West Abraham Lane,Glendale,AZ,85308,0.2,Alexander Brown
2023-10-09,trx-232468042946,85556,william.davis@outlook.com/,12,Monitor,Electronics,5,299.99,yes,PayPal,3,516,14213 Doc Hawley Street,Louisville,KY,40245,0.1,William Davis
2023-10-15,trx-280212531803,85555,mia.johnson@hotmail.com;,22,Coffee Maker,Appliances,1,79.99,yes,PayPal,3,517,5708 Beverly Street,Savannah,GA,31405,0.0,Mia Johnson
2022-01-16,trx-364956663862,85542,james.miller@yahoo.com$u,24,Blender,Appliances,7,49.99,yes,Credit Card,3,518,1744 Shoreham Drive,Montgomery,AL,36106,0.1,James Miller
2023-06-12,trx-948366137391,85483,john.johnson@yahoo.com\,30,Electric Kettle,Appliances,2,24.99,yes,PayPal,3,519,7027 West Phelps Road,Peoria,AZ,85382,0.15,John Johnson
2022-08-28,trx-127713130541,85538,james.smith@yahoo.com%x,23,Toaster,Appliances,8,39.99,yes,PayPal,3,520,77 Shadow Brook Estates,South Hadley,MA,01075,0.0,James Smith
2023-01-21,trx-629718958403,85522,john.brown@hotmail.com>,25,Washing Machine,Appliances,2,499.99,yes,Stripe,3,521,4812 Alton Place Northwest,Washington,DC,20016,0.0,John Brown
2022-11-28,trx-335076858209,85560,michael.jones@gmail.com%x,28,Hair Dryer,Appliances,3,19.99,yes,Credit Card,3,522,12438 West 83rd Avenue,Arvada,CO,80005,0.0,Michael Jones
2022-11-24,trx-431755272088,85477,alexander.williams@hotmail.com',21,Microwave,Appliances,1,129.99,yes,Credit Card,3,523,2640 8th Avenue,Oakland,CA,94606,0.2,Alexander Williams
2023-12-03,trx-002159537066,85489,alexander.jones@yahoo.com$u,4,Headphones,Electronics,5,99.99,yes,Stripe,3,524,8556 Nelson Court,Arvada,CO,80005,0.1,Alexander Jones
2022-11-06,trx-409141328870,85490,"mia.taylor@yahoo.com\"\"",17,Blouse,Clothing,6,29.99,yes,Stripe,3,525,10124 Watsonville Road,Louisville,KY,40272,0.2,Mia Taylor
2023-03-13,trx-751871719226,85506,ava.miller@yahoo.com:,28,Hair Dryer,Appliances,9,19.99,yes,Stripe,3,526,54 Pine Meadow Drive,Hyde Park,VT,05655,0.2,Ava Miller
2023-01-14,trx-061411588899,85486,james.johnson@yahoo.com$u,9,Boots,Footwear,7,129.99,yes,PayPal,3,527,8028 North 56th Lane,Glendale,AZ,85302,0.0,James Johnson
2022-08-27,trx-729754401527,85508,"james.smith@yahoo.com\"\"",2,Smartphone,Electronics,6,699.99,yes,Stripe,3,528,1709 7th Avenue Northwest,Ardmore,OK,73401,0.05,James Smith
2022-05-22,trx-794683132232,85500,john.brown@hotmail.com',3,Tablet,Electronics,1,299.99,yes,Credit Card,3,529,22572 Toreador Drive,Salinas,CA,93908,0.0,John Brown
2022-08-12,trx-308198821171,85471,ava.williams@outlook.comm,24,Blender,Appliances,10,49.99,yes,PayPal,3,530,2747 68th Avenue,Oakland,CA,94605,0.0,Ava Williams
2022-02-24,trx-566523295049,85504,john.johnson@hotmail.com[,2,Smartphone,Electronics,6,699.99,yes,Credit Card,3,531,12039 West 85th Drive,Arvada,CO,80005,0.2,John Johnson
2022-08-18,trx-732483728822,85543,olivia.brown@outlook.com]x,1,Laptop,Electronics,10,999.99,yes,Credit Card,3,532,3483 Canyon Creek Drive,San Jose,CA,95132,0.2,Olivia Brown
2023-06-01,trx-237139449848,85551,michael.johnson@yahoo.com{,17,Blouse,Clothing,4,29.99,yes,Credit Card,3,533,849 East Victoria Street,Carson,CA,90746,0.0,Michael Johnson
2023-03-08,trx-889317927482,85476,james.moore@yahoo.com&,29,Hair Straightener,Appliances,4,39.99,yes,PayPal,3,534,2721 Lindsay Avenue,Louisville,KY,40206,0.15,James Moore
2022-06-11,trx-397899135303,85490,mia.taylor@yahoo.com|,6,Jeans,Clothing,5,49.99,yes,Credit Card,3,535,6143 Prosperity Drive,Anchorage,AK,99504,0.0,Mia Taylor
2023-05-01,trx-348281814979,85486,james.johnson@yahoo.com;,17,Blouse,Clothing,10,29.99,yes,Stripe,3,536,3320 Peterkin Avenue,Anchorage,AK,99508,0.0,James Johnson
2022-10-12,trx-196102812292,85508,james.smith@yahoo.com(,15,Hoodie,Clothing,1,29.99,yes,Stripe,3,537,560 Penstock Drive,Grass Valley,CA,95945,0.0,James Smith
2023-10-16,trx-842970488131,85540,william.wilson@gmail.com*,26,Vacuum Cleaner,Appliances,8,199.99,yes,PayPal,3,538,6604 North 59th Avenue,Glendale,AZ,85301,0.2,William Wilson
2022-07-01,trx-972123607617,85520,alexander.wilson@hotmail.com/,11,TV,Electronics,1,899.99,yes,Stripe,3,539,614 East Duffy Lane,Savannah,GA,31401,0.0,Alexander Wilson
2023-10-17,trx-223223287401,85511,ava.moore@gmail.com#4r,25,Washing Machine,Appliances,2,499.99,yes,Stripe,3,540,4250 North Valley Lake Drive,Fayetteville,AR,72703,0.0,Ava Moore
2022-07-26,trx-421718473706,85548,mia.davis@yahoo.com$u,16,Skirt,Clothing,1,39.99,yes,Stripe,3,541,6606 North 52nd Drive,Glendale,AZ,85301,0.15,Mia Davis
2022-11-23,trx-544248802023,85463,mia.williams@gmail.com%x,19,Sandals,Footwear,5,29.99,yes,PayPal,3,542,6800 West Bell Road,Glendale,AZ,85308,0.2,Mia Williams
2023-08-07,trx-322304849280,85493,james.johnson@gmail.com',12,Monitor,Electronics,8,299.99,yes,PayPal,3,543,3714 John Mallette Drive,Nashville,TN,37218,0.0,James Johnson
2022-08-19,trx-888728585864,85496,james.davis@yahoo.com<,18,Boots,Footwear,3,149.99,yes,Credit Card,3,544,5110 East Shoshone Avenue,Orange,CA,92867,0.2,James Davis
2023-01-01,trx-947934669810,85541,ava.jones@hotmail.com;,21,Microwave,Appliances,9,129.99,yes,Credit Card,3,545,129 Glen Street,West Brattleboro,VT,05301,0.15,Ava Jones
2022-03-25,trx-171817093727,85470,"ava.wilson@hotmail.com\"\"",6,Jeans,Clothing,3,49.99,yes,Stripe,3,546,7607 Beulah Church Road,Louisville,KY,40228,0.0,Ava Wilson
